region;soil;ground;litter_source;litter_type;year;A;W;E;N
south;min;NA;natmort;non-woody_litter;2002;0.00373903444697396;0.00117025529631438;0.000585009912952108;0.00210984790493854
south;min;NA;natmort;non-woody_litter;2003;0.00374208912602681;0.00117121135980907;0.000585487848513319;0.00211157158742698
south;min;NA;natmort;non-woody_litter;2004;0.00374539336358838;0.00117224553094644;0.000586004830037742;0.00211343608982608
south;min;NA;natmort;non-woody_litter;2005;0.00374845844582349;0.00117320485046332;0.000586484393282474;0.00211516564258199
south;min;NA;natmort;non-woody_litter;2006;0.0037509380996947;0.0011739809406858;0.00058687236031405;0.00211656485208363
south;min;NA;natmort;non-woody_litter;2007;0.00375347504977579;0.00117477496366446;0.000587269291919561;0.0021179963924691
south;min;NA;natmort;non-woody_litter;2008;0.00397761155429971;0.00124492594388043;0.000622337724388015;0.00224447127286844
south;min;NA;natmort;non-woody_litter;2009;0.00371277541989231;0.00114952688561659;0.000574639588153947;0.00208400408791524
south;min;NA;natmort;non-woody_litter;2010;0.00391755868368692;0.00121293063101821;0.000606334629479977;0.00219895021597838
south;min;NA;natmort;non-woody_litter;2011;0.00391959762218979;0.00121356191472435;0.000606650203316004;0.0022000946849253
south;min;NA;natmort;non-woody_litter;2012;0.00392141324152491;0.00121412405571154;0.000606931213242266;0.00220111380342523
south;min;NA;natmort;non-woody_litter;2013;0.00392330381020421;0.00121470940205766;0.00060722382334775;0.00220217499146128
south;min;NA;natmort;non-woody_litter;2014;0.00392479850491304;0.001215172180319;0.000607455162616831;0.00220301397295925
south;min;NA;natmort;non-woody_litter;2015;0.00392569253820551;0.00121544898545535;0.000607593535360904;0.00220351579944362
south;min;NA;natmort;non-woody_litter;2016;0.00392610752241269;0.00121557747033507;0.000607657763957288;0.00220374873267723
south;min;NA;natmort;non-woody_litter;2017;0.00404560741279369;0.00125257629770427;0.000626153191239278;0.00227082476930608
south;min;NA;natmort;non-woody_litter;2018;0.00416507764581707;0.00128956594274324;0.000644644028345498;0.00233788415907443
south;min;NA;natmort;non-woody_litter;2019;0.00428479414007267;0.00132663183368328;0.00066317298018721;0.00240508177681421
south;min;NA;natmort;non-woody_litter;2020;0.00428575207903633;0.00132692842490386;0.000663321243841566;0.00240561947395192
south;min;NA;natmort;non-woody_litter;2021;0.00428701737192562;0.00132732017717269;0.000663517077767017;0.00240632969077235
south;min;NA;natmort;non-woody_litter;2022;0.00428701737192562;0.00132732017717269;0.000663517077767017;0.00240632969077235
south;org;above;natmort;non-woody_litter;1970;0.000484396124070794;0.000164719691524402;8.23499420019334e-05;0.000291350672308784
south;org;above;natmort;non-woody_litter;1971;0.000484396124070794;0.000164719691524402;8.23499420019334e-05;0.000291350672308784
south;org;above;natmort;non-woody_litter;1972;0.000484396124070794;0.000164719691524402;8.23499420019334e-05;0.000291350672308784
south;org;above;natmort;non-woody_litter;1973;0.000484910857755873;0.000164894727552995;8.24374494922007e-05;0.000291660270172506
south;org;above;natmort;non-woody_litter;1974;0.000485426686547198;0.000165070135974253;8.25251431564099e-05;0.000291970526711897
south;org;above;natmort;non-woody_litter;1975;0.000485943613943281;0.000165245917977849;8.2613023589327e-05;0.000292281444031214
south;org;above;natmort;non-woody_litter;1976;0.000486461643457554;0.000165422074758532;8.27010913882539e-05;0.000292593024243687
south;org;above;natmort;non-woody_litter;1977;0.000486980778618443;0.000165598607516149;8.27893471530423e-05;0.000292905269471567
south;org;above;natmort;non-woody_litter;1978;0.000487501022969456;0.000165775517455675;8.28777914861074e-05;0.000293218181846172
south;org;above;natmort;non-woody_litter;1979;0.000488022380069256;0.00016595280578724;8.2966424992441e-05;0.000293531763507939
south;org;above;natmort;non-woody_litter;1980;0.000542275003948857;0.000184401498965741;9.21896623552671e-05;0.00032616319397646
south;org;above;natmort;non-woody_litter;1981;0.000550491299479155;0.000187195463652845;9.35864767118821e-05;0.000331105065118043
south;org;above;natmort;non-woody_litter;1982;0.000558960404339877;0.000190075396564823;9.50262700121001e-05;0.000336198993975872
south;org;above;natmort;non-woody_litter;1983;0.000567694168979678;0.000193045327466055;9.65110568958223e-05;0.000341452108262188
south;org;above;natmort;non-woody_litter;1984;0.00057670519625738;0.000196109541979225;9.80429799167178e-05;0.000346871988242829
south;org;above;natmort;non-woody_litter;1985;0.000586006902120272;0.000199272602219076;9.96243198578612e-05;0.000352466703233522
south;org;above;natmort;non-woody_litter;1986;0.000595613582250768;0.000202539369455714;0.000101257507062022;0.000358244851685978
south;org;above;natmort;non-woody_litter;1987;0.000605540485377748;0.000205915029044249;0.000102945133894986;0.000364215605282609
south;org;above;natmort;non-woody_litter;1988;0.000615803894043286;0.000209405117889653;0.000104689968476333;0.000370388757515444
south;org;above;natmort;non-woody_litter;1989;0.000626421213724574;0.000213015554752814;0.000106494969830642;0.000376774777290467
south;org;above;natmort;non-woody_litter;1990;0.00139025879338881;0.000472759768723134;0.000236351459712575;0.000836201641608983
south;org;above;natmort;non-woody_litter;1991;0.0013897723448678;0.000472594351110689;0.000236268760852075;0.000835909056477529
south;org;above;natmort;non-woody_litter;1992;0.00138944015168946;0.000472481388278939;0.000236212286228083;0.000835709251604951
south;org;above;natmort;non-woody_litter;1993;0.00138923722291352;0.000472412382017919;0.00023617778724657;0.000835587195642147
south;org;above;natmort;non-woody_litter;1994;0.0013891265594723;0.000472374750734359;0.000236158973867368;0.000835520634688423
south;org;above;natmort;non-woody_litter;1995;0.00138910811727947;0.000472368479436629;0.000236155838595564;0.000835509542227084
south;org;above;natmort;non-woody_litter;1996;0.00138918873961677;0.000472395895193837;0.000236169544825798;0.000835558034300015
south;org;above;natmort;non-woody_litter;1997;0.00158494322734871;0.000538962527814147;0.000269448858821687;0.000953298864116867
south;org;above;natmort;non-woody_litter;1998;0.00178098641269447;0.000605627332528593;0.000302777252962053;0.00107121333744509
south;org;above;natmort;non-woody_litter;1999;0.00198224615361281;0.000674066035468142;0.000336992489559461;0.00119226542252883
south;org;above;natmort;non-woody_litter;2000;0.00217894252516965;0.000740952957218316;0.00037043192886292;0.001310572769029
south;org;above;natmort;non-woody_litter;2001;0.00238077028009733;0.000809584814247568;0.000404743730891802;0.001431966498596
south;org;above;natmort;non-woody_litter;2002;0.0023817964121682;0.000809933752130798;0.000404918178853551;0.00143258368823454
south;org;above;natmort;non-woody_litter;2003;0.00238302096427241;0.000810350163069774;0.000405126359286359;0.00143332022195376
south;org;above;natmort;non-woody_litter;2004;0.00238434021443869;0.000810798776239108;0.00040535063889819;0.00143411371389928
south;org;above;natmort;non-woody_litter;2005;0.00238565275225109;0.000811245106861565;0.00040557377737382;0.00143490316855234
south;org;above;natmort;non-woody_litter;2006;0.00238690945750981;0.000811672451533141;0.000405787424015539;0.00143565904149151
south;org;above;natmort;non-woody_litter;2007;0.00238838047404576;0.000812172673103852;0.000406037504725106;0.00143654381664851
south;org;above;natmort;non-woody_litter;2008;0.00253040750536731;0.000860469196599557;0.000430182862647763;0.00152196908948886
south;org;above;natmort;non-woody_litter;2009;0.00228398765106284;0.000780209518435979;0.000390098993199255;0.00131213120629299
south;org;above;natmort;non-woody_litter;2010;0.00240917743281517;0.000822974311533103;0.000411481073701176;0.00138405165615611
south;org;above;natmort;non-woody_litter;2011;0.00240934660177385;0.00082303209960027;0.000411509967307685;0.0013841488422638
south;org;above;natmort;non-woody_litter;2012;0.00240981009930286;0.000823190430221602;0.000411589131448233;0.00138441511759658
south;org;above;natmort;non-woody_litter;2013;0.00241111510311456;0.000823636219144764;0.000411812022615279;0.00138516483103083
south;org;above;natmort;non-woody_litter;2014;0.00241154059303996;0.000823781566379737;0.0004118846951586;0.00138540927132315
south;org;above;natmort;non-woody_litter;2015;0.00241232289152778;0.000824048799316033;0.000412018309651803;0.00138585869505713
south;org;above;natmort;non-woody_litter;2016;0.00241310477540007;0.000824315890619782;0.000412151853329781;0.00138630788059806
south;org;above;natmort;non-woody_litter;2017;0.00248680742832657;0.000849492695459547;0.00042474006968435;0.00142864941902382
south;org;above;natmort;non-woody_litter;2018;0.00256026154802774;0.0008745846014217;0.000437285837227545;0.00147084817725522
south;org;above;natmort;non-woody_litter;2019;0.00263399623945198;0.000899772350602987;0.000449879525671993;0.0015132081215216
south;org;above;natmort;non-woody_litter;2020;0.00263398113167129;0.000899767189789491;0.000449876945303385;0.00151319944223189
south;org;above;natmort;non-woody_litter;2021;0.00263447474216211;0.000899935806989834;0.000449961252657418;0.00151348301720152
south;org;above;natmort;non-woody_litter;2022;0.00263447474216211;0.000899935806989834;0.000449961252657418;0.00151348301720152
south;org;below;natmort;non-woody_litter;1970;0.000303784145811143;7.67955279519481e-05;3.83912937703204e-05;0.000133781995645809
south;org;below;natmort;non-woody_litter;1971;0.000303784145811143;7.67955279519481e-05;3.83912937703204e-05;0.000133781995645809
south;org;below;natmort;non-woody_litter;1972;0.000303784145811143;7.67955279519481e-05;3.83912937703204e-05;0.000133781995645809
south;org;below;natmort;non-woody_litter;1973;0.000304106955852495;7.68771331571426e-05;3.84320894974853e-05;0.000133924156361376
south;org;below;natmort;non-woody_litter;1974;0.000304430452678688;7.69589119790491e-05;3.84729720183786e-05;0.000134066619526719
south;org;below;natmort;non-woody_litter;1975;0.000304754638483781;7.70408649723172e-05;3.85139416102783e-05;0.000134209386108067
south;org;below;natmort;non-woody_litter;1976;0.000305079515471185;7.71229926939615e-05;3.85549985516448e-05;0.000134352457075771
south;org;below;natmort;non-woody_litter;1977;0.000305405085853718;7.72052957033743e-05;3.85961431221271e-05;0.000134495833404322
south;org;below;natmort;non-woody_litter;1978;0.000305731351853655;7.72877745623386e-05;3.86373756025694e-05;0.000134639516072377
south;org;below;natmort;non-woody_litter;1979;0.000306058315702776;7.73704298350401e-05;3.86786962750171e-05;0.000134783506062779
south;org;below;natmort;non-woody_litter;1980;0.000340082301825483;8.59715698660522e-05;4.29785416240441e-05;0.000149767160825825
south;org;below;natmort;non-woody_litter;1981;0.000345235068735398;8.72741706130521e-05;4.36297322503368e-05;0.00015203636232897
south;org;below;natmort;non-woody_litter;1982;0.000350546382468213;8.86168514206393e-05;4.43009595300829e-05;0.000154375385482333
south;org;below;natmort;non-woody_litter;1983;0.000356023674913331;9.00014910434443e-05;4.4993162682308e-05;0.000156787503178887
south;org;below;natmort;non-woody_litter;1984;0.000361674849826609;9.14300875222209e-05;4.57073405590494e-05;0.000159276196114534
south;org;below;natmort;non-woody_litter;1985;0.000367508320884135;9.29047678037049e-05;4.64445564544747e-05;0.000161845169546423
south;org;below;natmort;non-woody_litter;1986;0.000373533053479017;9.44277983066888e-05;4.72059433870289e-05;0.000164498371699628
south;org;below;natmort;non-woody_litter;1987;0.000379758610697842;9.60015965447045e-05;4.79927099097967e-05;0.000167240014014495
south;org;below;natmort;non-woody_litter;1988;0.00038619520397272;9.76287439306762e-05;4.88061465117501e-05;0.000170074593453045
south;org;below;natmort;non-woody_litter;1989;0.000392853748973201;9.93119999061925e-05;4.96476326811938e-05;0.000173006917112935
south;org;below;natmort;non-woody_litter;1990;0.000871886786493618;0.0002204098107369;0.000110186335318324;0.0003839659043525
south;org;below;natmort;non-woody_litter;1991;0.000871581715207764;0.000220332689824623;0.000110147781359805;0.000383831555519624
south;org;below;natmort;non-woody_litter;1992;0.000871373383604943;0.000220280024352615;0.000110121453060992;0.000383739809396708
south;org;below;natmort;non-woody_litter;1993;0.00087124611886892;0.000220247852289894;0.000110105369740205;0.000383683763909822
south;org;below;natmort;non-woody_litter;1994;0.000871176717407405;0.000220230307852664;0.00011009659899975;0.000383653200543858
south;org;below;natmort;non-woody_litter;1995;0.000871165151572097;0.000220227384051535;0.000110095137345523;0.000383648107122921
south;org;below;natmort;non-woody_litter;1996;0.000871215713058148;0.000220240165811442;0.000110101527148583;0.000383670373645384
south;org;below;natmort;non-woody_litter;1997;0.000993981166556398;0.000251274826262483;0.000125616242630239;0.00043773444378145
south;org;below;natmort;non-woody_litter;1998;0.00111692767385267;0.000282355256455621;0.000141153839126734;0.000491878247303055
south;org;below;natmort;non-woody_litter;1999;0.00124314569138601;0.000314262712546325;0.000157104878893116;0.000547462775017565
south;org;below;natmort;non-woody_litter;2000;0.00136650183782952;0.000345446698027043;0.000172694244308623;0.000601786977494703
south;org;below;natmort;non-woody_litter;2001;0.00149307607962243;0.000377444206315863;0.000188690302586951;0.000657528381046876
south;org;below;natmort;non-woody_litter;2002;0.00149371960800582;0.000377606887952267;0.000188771629698839;0.000657811781324906
south;org;below;natmort;non-woody_litter;2003;0.00149448757351275;0.000377801026841234;0.00018886868278666;0.000658149981851566
south;org;below;natmort;non-woody_litter;2004;0.00149531492795462;0.000378010179037104;0.000188973241263025;0.000658514336377192
south;org;below;natmort;non-woody_litter;2005;0.00149613807281142;0.000378218267065168;0.000189077267745147;0.000658876837064496
south;org;below;natmort;non-woody_litter;2006;0.00149692620284505;0.000378417503473198;0.000189176869163021;0.000659223917747218
south;org;below;natmort;non-woody_litter;2007;0.00149784873603564;0.000378650716510815;0.000189293456033077;0.00065963018757067
south;org;below;natmort;non-woody_litter;2008;0.00158691955689507;0.000401167496294529;0.00020054994883275;0.000698855645293513
south;org;below;natmort;non-woody_litter;2009;0.00198574923374055;0.000491804681135065;0.000245865159689617;0.000859773168446477
south;org;below;natmort;non-woody_litter;2010;0.00209459199086805;0.000518761447152352;0.000259341504742412;0.000906898999124342
